no;id;nearc2;nearc4;educ;age;fatheduc;motheduc;weight;momdad14;sinmom14;step14;reg661;reg662;reg663;reg664;reg665;reg666;reg667;reg668;reg669;south66;black;smsa;south;smsa66;wage;enroll;KWW;IQ;married;libcrd14;exper;lwage;expersq;region
2635;4562;0;0;14;33;NA;NA;504746;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;257;0;41;NA;1;0;13;5.54907608;169;667
2636;4564;0;0;14;26;12;12;345645;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;513;1;29;NA;1;0;6;6.24027586;36;667
2637;4565;0;0;15;31;8;9;490767;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;288;0;40;108;1;0;10;5.662960529;100;667
2638;4567;0;0;18;30;8;13;451538;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;866;0;44;125;1;1;6;6.763885021;36;667
2639;4568;0;0;12;25;7;8;89271;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;433;0;34;106;5;0;7;6.070737839;49;667
2640;4569;0;0;1;29;0;3;110376;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;500;0;8;NA;1;0;22;6.214608192;484;667
2641;4572;0;0;16;24;12;12;336009;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;548;0;32;NA;1;0;2;6.306275368;4;667
2642;4573;0;0;12;29;4;6;451538;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;400;0;25;99;1;0;11;5.991464615;121;667
2643;4574;0;0;9;30;NA;8;119965;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;433;0;20;NA;1;0;15;6.070737839;225;667
2644;4579;1;0;13;24;16;13;425871;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;375;0;26;NA;1;1;5;5.926926136;25;666
2645;4580;1;0;12;32;12;12;423456;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;547;0;42;96;1;0;14;6.304448605;196;666
2646;4584;1;0;12;24;12;12;365200;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;375;0;24;NA;6;1;6;5.926926136;36;666
2647;4586;1;0;14;25;10;12;365200;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;500;0;33;114;1;1;5;6.214608192;25;666
2648;4587;1;0;16;24;18;15;365200;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;355;1;36;117;1;1;2;5.872117996;4;666
2649;4589;1;0;12;29;9;12;490767;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;600;0;34;105;1;1;11;6.396929741;121;666
2650;4590;1;0;12;34;2;3;1693822;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;650;0;40;106;1;0;16;6.47697258;256;666
2651;4591;1;0;12;32;8;8;1693822;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;848;0;44;102;1;0;14;6.742880821;196;666
2652;4592;1;0;12;27;10;9;1752340;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;325;0;33;NA;1;0;9;5.783825397;81;666
2653;4593;0;1;12;33;NA;NA;460147;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;289;0;35;75;5;0;15;5.666426659;225;665
2654;4594;0;1;14;24;5;5;313301;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;457;0;27;99;1;0;4;6.12468338;16;665
2655;4596;0;1;14;29;12;12;486428;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;711;0;35;NA;1;1;9;6.566672325;81;665
2656;4601;0;1;13;34;11;12;470506;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;413;0;46;90;1;0;15;6.023447514;225;665
2657;4603;0;1;16;25;NA;16;75607;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;649;0;26;101;6;0;3;6.475432873;9;665
2658;4606;0;1;13;26;NA;NA;375674;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;633;0;37;115;1;0;7;6.450470448;49;665
2659;4607;0;1;16;28;10;12;375674;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;721;0;37;118;1;0;6;6.580639362;36;665
2660;4609;0;1;12;32;12;9;363128;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;913;0;40;108;1;1;14;6.816735744;196;665
2661;4610;0;1;13;26;8;5;375674;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;375;1;29;101;1;0;7;5.926926136;49;665
2662;4611;0;1;18;27;12;12;438085;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;592;0;37;127;1;0;3;6.383506775;9;665
2663;4616;0;0;16;32;NA;12;103511;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;764;0;41;114;1;0;10;6.638567924;100;665
2664;4617;0;0;12;26;4;9;107087;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;500;0;24;NA;1;0;8;6.214608192;64;665
2665;4622;0;0;11;25;11;10;309300;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;275;0;30;76;1;1;8;5.616771221;64;665
2666;4623;0;0;10;24;11;10;309300;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;260;0;20;NA;6;1;8;5.56068182;64;665
2667;4624;0;0;16;28;12;16;84491;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;962;0;42;132;6;1;6;6.869014263;36;665
2668;4625;0;0;12;28;NA;3;77507;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;625;0;28;50;1;0;10;6.43775177;100;665
2669;4626;0;0;12;26;NA;NA;77507;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;333;0;26;84;1;0;8;5.808142662;64;665
2670;4627;0;0;12;29;NA;10;117386;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;625;0;23;55;1;0;11;6.43775177;121;665
2671;4628;0;0;10;24;NA;NA;75607;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;250;0;18;NA;6;0;8;5.52146101;64;665
2672;4629;0;0;12;34;NA;NA;111044;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;359;0;23;73;1;0;16;5.883322239;256;665
2673;4631;0;0;12;34;NA;6;111044;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;550;0;19;NA;1;0;16;6.309918404;256;665
2674;4632;0;0;12;24;NA;NA;75607;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;403;0;16;61;1;0;6;5.998936653;36;665
2675;4635;0;0;11;26;9;9;81081;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;463;0;14;84;6;0;9;6.137727261;81;665
2676;4637;0;0;12;24;4;5;75607;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;396;0;12;NA;6;0;6;5.981414318;36;665
2677;4639;0;0;12;24;NA;8;75607;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;278;0;20;NA;6;0;6;5.627621174;36;665
2678;4642;1;0;14;27;NA;NA;78509;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;400;0;28;71;1;0;7;5.991464615;49;665
2679;4643;1;0;16;24;NA;NA;76585;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;415;0;27;84;1;0;2;6.028278351;4;665
2680;4644;1;0;12;33;7;7;112480;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;462;0;36;NA;1;0;15;6.135564804;225;665
2681;4645;1;0;18;33;NA;NA;103511;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1442;0;44;101;6;0;9;7.273786545;81;665
2682;4648;1;0;4;27;NA;NA;81081;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;125;0;NA;NA;6;0;17;4.828313828;289;665
2683;4650;1;0;10;34;NA;8;111044;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;200;0;22;NA;1;0;18;5.298317432;324;665
2684;4654;1;0;10;31;NA;9;117386;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;300;0;18;NA;1;0;15;5.703782558;225;665
2685;4655;1;0;10;32;NA;9;111044;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;521;0;28;NA;1;0;16;6.255750179;256;665
2686;4656;1;0;13;25;10;12;75607;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;266;0;24;69;1;0;6;5.583496094;36;665
2687;4657;1;0;11;26;NA;NA;81081;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;325;0;18;80;1;0;9;5.783825397;81;665
2688;4659;1;0;9;30;7;10;122798;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;350;0;19;NA;5;0;15;5.857933044;225;665
2689;4660;1;0;9;34;NA;NA;111044;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;340;0;41;NA;1;0;19;5.828945637;361;665
2690;4661;1;0;13;25;3;7;79093;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;625;0;28;NA;1;0;6;6.43775177;36;665
2691;4662;1;0;10;29;NA;9;119965;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;214;0;16;69;1;0;13;5.365975857;169;665
2692;4663;1;0;12;28;9;12;91831;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;688;0;37;104;1;0;10;6.533788681;100;665
2693;4664;1;0;8;32;5;12;81669;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;275;0;31;NA;1;0;18;5.616771221;324;665
2694;4666;1;0;10;32;6;10;88765;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;457;0;40;92;1;1;16;6.12468338;256;665
2695;4668;1;0;12;26;NA;8;95822;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;615;0;28;NA;5;0;8;6.421622276;64;665
2696;4671;1;0;16;25;13;NA;79093;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;732;0;40;102;1;0;3;6.595780373;9;665
2697;4672;1;0;12;26;NA;NA;81081;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;163;0;25;NA;5;0;8;5.09375;64;665
2698;4673;1;0;8;24;NA;NA;79093;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;260;0;18;NA;6;0;10;5.56068182;100;665
2699;4674;1;0;11;27;NA;NA;84491;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;492;0;26;NA;1;0;10;6.198478699;100;665
2700;4675;1;0;12;26;NA;NA;81081;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;575;0;16;NA;1;0;8;6.354370117;64;665
2701;4678;1;0;12;25;NA;NA;75607;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;510;0;22;NA;5;0;7;6.234410763;49;665
2702;4680;1;0;8;26;NA;NA;77507;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;565;0;16;NA;6;0;12;6.336825848;144;665
2703;4682;1;0;9;29;6;4;122798;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;515;0;23;NA;6;0;14;6.244166851;196;665
2704;4683;1;0;8;25;6;4;79093;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;471;0;18;NA;1;0;11;6.154858112;121;665
2705;4684;1;0;13;27;NA;12;77507;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;335;1;21;97;1;0;8;5.814130306;64;665
2706;4686;1;0;12;28;6;10;77507;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;481;0;27;83;1;0;10;6.175867081;100;665
2707;4687;1;0;12;26;6;10;77507;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;642;0;36;98;1;1;8;6.464588165;64;665
2708;4688;1;0;10;25;7;10;75607;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;573;0;25;70;1;0;9;6.350885868;81;665
2709;4692;1;0;6;32;NA;NA;111044;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;315;0;19;NA;1;0;20;5.752572536;400;665
2710;4693;1;0;11;30;0;8;117386;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;360;0;45;NA;1;0;13;5.886104107;169;665
2711;4696;1;0;12;25;NA;NA;75607;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;339;0;26;90;6;0;7;5.826000214;49;665
2712;4697;1;0;13;26;10;4;84491;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;400;0;26;87;1;0;7;5.991464615;49;665
2713;4698;1;0;15;24;NA;12;89271;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;300;0;38;96;6;0;3;5.703782558;9;665
2714;4699;1;0;10;34;10;12;88765;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;580;0;34;80;1;0;18;6.363028049;324;665
2715;4700;1;0;14;24;8;12;89271;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;321;0;34;102;6;0;4;5.771440983;16;665
2716;4701;1;0;12;26;2;NA;81081;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;475;0;21;79;6;1;8;6.163314819;64;665
2717;4702;1;0;7;25;2;NA;79093;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;445;0;16;NA;1;0;12;6.098074436;144;665
2718;4704;1;0;6;25;NA;6;79093;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;300;0;4;NA;5;0;13;5.703782558;169;665
2719;4711;1;0;10;27;NA;5;77507;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;252;0;14;NA;1;1;11;5.529428959;121;665
2720;4712;1;0;12;25;9;2;75607;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;419;0;20;NA;1;1;7;6.037870884;49;665
2721;4713;1;0;6;34;NA;NA;111044;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;317;0;30;NA;1;0;22;5.758901596;484;665
2722;4715;1;0;16;29;10;12;141777;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;553;0;40;104;1;0;7;6.315358162;49;665
2723;4716;0;0;18;31;8;9;490767;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;721;0;35;104;1;1;7;6.580639362;49;665
2724;4721;0;0;13;25;8;12;365200;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;729;0;30;101;6;1;6;6.591673851;36;665
2725;4722;0;0;12;25;5;8;336009;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;314;0;28;115;1;0;7;5.749392986;49;665
2726;4723;0;0;9;27;9;3;375674;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;220;0;18;NA;6;0;12;5.393627644;144;665
2727;4724;0;1;8;25;NA;4;76585;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;235;0;24;NA;1;0;11;5.459585667;121;665
2728;4730;0;1;9;27;NA;5;78509;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;333;0;22;NA;1;0;12;5.808142662;144;665
2729;4731;0;1;11;26;NA;5;78509;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;333;0;12;NA;1;0;9;5.808142662;81;665
2730;4733;0;1;11;30;9;7;118905;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;333;0;NA;NA;6;0;13;5.808142662;169;665
2731;4734;0;1;12;28;9;7;78509;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;380;0;26;NA;1;0;10;5.940171242;100;665
2732;4735;0;1;12;26;9;7;78509;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;390;0;24;NA;4;0;8;5.966146946;64;665
2733;4736;0;1;5;34;NA;6;112480;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;250;0;18;NA;5;0;23;5.52146101;529;665
2734;4738;0;1;17;27;6;11;81081;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;673;1;27;107;6;0;4;6.511745453;16;665
2735;4739;0;1;16;26;7;10;81081;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;483;1;29;98;6;0;4;6.180016518;16;665
2736;4740;0;1;16;25;7;10;79093;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;769;0;25;96;6;0;3;6.645091057;9;665
2737;4743;0;1;4;25;0;4;75607;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;325;0;8;NA;1;0;15;5.783825397;225;665
2738;4744;0;1;11;30;NA;NA;117386;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;465;0;18;NA;1;0;13;6.142037392;169;665
2739;4748;0;1;14;24;16;10;82135;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;350;0;21;NA;6;0;4;5.857933044;16;665
2740;4749;0;1;12;26;3;6;77507;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;375;0;25;NA;1;0;8;5.926926136;64;665
2741;4752;0;1;5;27;1;1;91831;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;300;0;35;NA;1;0;16;5.703782558;256;665
2742;4756;0;1;16;25;7;10;75607;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;475;0;21;NA;1;0;3;6.163314819;9;665
2743;4757;0;1;12;27;NA;NA;81081;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;528;0;18;NA;1;1;9;6.269096375;81;665
2744;4758;0;1;10;26;NA;NA;81081;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;513;0;27;NA;1;0;10;6.24027586;100;665
2745;4759;0;1;12;27;NA;NA;81081;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;445;0;32;NA;2;0;9;6.098074436;81;665
2746;4760;0;1;11;29;7;6;122798;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;265;0;28;NA;1;0;12;5.579730034;144;665
2747;4761;0;1;12;27;7;6;81081;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;260;0;16;NA;1;0;9;5.56068182;81;665
2748;4763;0;1;9;24;0;7;75607;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;318;0;10;NA;5;0;9;5.762051582;81;665
2749;4764;0;0;12;26;12;11;438085;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;626;0;39;99;1;1;8;6.439350605;64;667
2750;4765;0;0;11;25;14;9;309300;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;400;0;33;NA;6;0;8;5.991464615;64;667
2751;4766;0;0;14;24;11;10;336009;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;378;0;25;NA;1;0;4;5.934894085;16;667
2752;4768;0;0;16;29;18;12;490767;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;803;0;34;112;1;1;7;6.688354492;49;667
2753;4769;0;0;16;25;18;12;309300;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;447;0;25;118;4;1;3;6.102558613;9;667
2754;4771;1;0;15;28;12;9;438085;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;319;0;26;83;1;0;7;5.765191078;49;667
2755;4772;1;0;8;30;NA;2;572299;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;401;0;25;NA;1;0;16;5.993961334;256;667
2756;4773;1;0;9;27;2;2;438085;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;438;0;31;NA;6;0;12;6.082219124;144;667
2757;4774;1;0;10;24;2;2;425871;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;417;0;36;NA;1;0;8;6.0330863;64;667
2758;4775;1;0;10;25;5;11;473190;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;375;0;24;NA;1;1;9;5.926926136;81;667
2759;4776;1;0;16;30;12;12;572299;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;616;0;41;107;1;1;8;6.423246861;64;667
2760;4777;1;0;12;28;13;12;438085;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;354;0;38;91;1;1;10;5.869297028;100;667
2761;4778;1;0;18;28;18;12;438085;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;425;0;24;96;1;0;4;6.052089214;16;667
2762;4779;1;0;12;26;18;12;438085;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;265;0;24;89;6;1;8;5.579730034;64;667
2763;4784;1;0;14;24;13;13;425871;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;426;0;41;118;5;1;4;6.054439545;16;667
2764;4786;1;0;12;25;13;10;365200;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;250;0;39;113;1;1;7;5.52146101;49;667
2765;4787;1;0;17;25;12;12;405778;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;560;0;33;116;5;1;2;6.327936649;4;667
2766;4789;1;0;12;29;7;7;451538;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;289;0;29;105;1;0;11;5.666426659;121;667
2767;4790;1;0;16;26;7;7;345645;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;393;0;30;120;1;1;4;5.973809719;16;667
2768;4791;1;0;12;26;6;7;345645;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;577;0;32;107;1;1;8;6.357842445;64;667
2769;4793;1;0;17;32;12;11;363128;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;346;0;49;94;1;1;9;5.846438885;81;667
2770;4794;1;0;16;28;12;12;375674;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1282;0;31;98;1;1;6;7.156176567;36;667
2771;4795;1;1;17;28;12;16;375674;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;865;1;36;126;1;0;5;6.762729645;25;666
2772;4796;1;1;14;24;12;16;365200;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;413;0;28;96;1;1;4;6.023447514;16;666
2773;4799;1;1;6;29;NA;12;490767;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;225;0;25;NA;6;0;17;5.416100502;289;666
2774;4803;0;1;14;27;4;7;438085;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;404;0;39;84;6;1;7;6.001414776;49;665
2775;4804;0;1;12;31;3;7;490767;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;721;0;36;108;1;1;13;6.580639362;169;665
2776;4805;0;1;12;30;3;8;490767;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;577;0;32;104;1;1;12;6.357842445;144;665
2777;4806;0;1;12;26;6;8;345645;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;500;0;20;110;1;0;8;6.214608192;64;665
2778;4808;0;1;12;29;7;6;490767;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;250;0;35;96;1;1;11;5.52146101;121;665
2779;4810;0;1;12;26;7;7;375674;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;155;0;28;106;1;1;8;5.043425083;64;665
2780;4811;0;1;12;27;6;7;345645;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;406;1;18;68;1;1;9;6.006353378;81;665
2781;4818;1;0;12;33;NA;3;112480;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;350;0;45;83;1;1;15;5.857933044;225;667
2782;4819;1;0;12;26;NA;NA;157019;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;462;0;24;66;2;1;8;6.135564804;64;667
2783;4821;1;0;10;34;7;12;207023;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;500;0;34;70;1;1;18;6.214608192;324;667
2784;4822;1;0;16;30;12;11;279791;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;846;0;39;104;1;1;8;6.740519524;64;667
2785;4823;1;0;12;29;9;12;279791;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;577;0;41;87;1;1;11;6.357842445;121;667
2786;4824;1;0;16;28;10;12;214175;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;400;0;38;110;1;1;6;5.991464615;36;667
2787;4827;1;0;11;34;8;12;470506;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;741;0;38;87;1;1;17;6.608000755;289;667
2788;4831;1;0;14;25;12;12;1460801;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;350;0;31;100;6;1;5;5.857933044;25;667
2789;4832;1;0;12;26;12;14;1502694;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;438;0;42;91;1;1;8;6.082219124;64;667
2790;4833;1;0;13;25;16;15;178542;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;727;0;35;NA;5;1;6;6.588926315;36;667
2791;4834;1;0;11;25;4;6;178542;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;970;0;28;NA;1;1;8;6.877295971;64;667
2792;4837;0;0;16;30;12;12;490767;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;751;0;48;109;1;0;8;6.621405602;64;667
2793;4838;0;0;18;30;18;14;490767;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;577;0;42;112;1;1;6;6.357842445;36;667
2794;4840;0;0;16;30;12;12;490767;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;404;0;31;106;1;0;8;6.001414776;64;667
2795;4841;0;0;12;30;12;12;490767;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;616;0;36;94;1;0;12;6.423246861;144;667
2796;4842;0;0;16;25;8;6;365200;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;230;0;36;NA;1;0;3;5.438079357;9;667
2797;4843;0;0;12;24;8;6;365200;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;142;0;30;NA;6;0;6;4.955827236;36;667
2798;4844;0;0;18;30;9;12;490767;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;385;0;45;NA;1;1;6;5.953243256;36;667
2799;4845;0;0;12;27;13;6;375674;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;385;0;30;95;4;0;9;5.953243256;81;667
2800;4849;0;0;12;24;3;NA;89271;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;422;0;35;NA;1;1;6;6.045005322;36;665
2801;4851;0;0;12;27;3;6;81081;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;650;0;23;NA;5;0;9;6.47697258;81;665
2802;4854;0;0;8;30;NA;4;117386;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;230;0;19;NA;6;0;16;5.438079357;256;665
2803;4857;0;0;15;30;12;12;119965;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;672;0;43;89;1;1;9;6.510258198;81;665
2804;4860;0;0;18;27;3;11;321175;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;354;0;42;NA;1;1;3;5.869297028;9;665
2805;4861;0;0;13;26;2;11;317074;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;250;1;35;NA;6;0;7;5.52146101;49;665
2806;4862;0;0;11;31;NA;7;480216;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;300;0;25;NA;4;0;14;5.703782558;196;665
2807;4863;0;0;12;24;NA;2;309300;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;400;0;18;NA;1;1;6;5.991464615;36;665
